Customer ID,Total_Spending,Avg_Order_Value,Order_Count,Total_Quantity,Avg_Quantity,Customer_Type
15611,1405.83,27.57,51,243,4.76,Retail
15613,433.72,16.06,27,700,25.93,Retail
15614,3147.36,38.86,81,1632,20.15,Retail
15615,10974.23,22.96,478,6582,13.77,Retail
15616,317.11,24.39,13,137,10.54,Retail
15617,828.55,19.73,42,485,11.55,Retail
15620,389.18,13.42,29,334,11.52,Retail
15622,4143.05,17.19,241,2417,10.03,Retail
15623,2136.02,24.0,89,962,10.81,Retail
15625,1702.14,15.91,107,1832,17.12,Retail
15626,391.72,12.64,31,372,12.0,Retail
15627,566.9,23.62,24,344,14.33,Retail
15628,2782.02,17.07,163,1925,11.81,Retail
15629,2240.9,29.1,77,1518,19.71,Retail
15630,295.05,14.75,20,187,9.35,Retail
15631,596.67,15.3,39,525,13.46,Retail
15633,4335.96,24.64,176,2048,11.64,Retail
15634,311.1,16.37,19,128,6.74,Retail
15635,100.35,50.18,2,5,2.5,Retail
15636,719.82,22.49,32,276,8.62,Retail
15637,574.23,22.09,26,523,20.12,Retail
15638,2265.2,90.61,25,1134,45.36,Retail
15639,639.76,14.54,44,526,11.95,Retail
15640,11411.92,40.9,279,5748,20.6,Retail
15641,3458.35,18.01,192,2860,14.9,Retail
15642,105.78,17.63,6,270,45.0,Retail
15645,443.16,27.7,16,140,8.75,Retail
15646,526.97,10.54,50,657,13.14,Retail
15647,169.0,15.36,11,124,11.27,Retail
15649,1354.35,135.44,10,293,29.3,Retail
15650,553.88,15.39,36,210,5.83,Retail
15651,612.76,21.88,28,392,14.0,Retail
15652,1068.2,13.19,81,449,5.54,Retail
15658,1399.37,20.58,68,449,6.6,Retail
15659,226.04,22.6,10,50,5.0,Retail
15660,1212.13,17.07,71,843,11.87,Retail
15661,906.15,23.23,39,543,13.92,Retail
15662,283.73,23.64,12,145,12.08,Retail
15664,867.6,16.37,53,373,7.04,Retail
15665,1764.86,10.32,171,1123,6.57,Retail
15666,632.94,9.45,67,469,7.0,Retail
15670,152.15,21.74,7,41,5.86,Retail
15672,45.3,15.1,3,10,3.33,Retail
15673,3478.09,26.75,130,1823,14.02,Retail
15674,4501.63,18.99,237,2373,10.01,Retail
15675,218.35,15.6,14,97,6.93,Retail
15677,648.4,16.63,39,356,9.13,Retail
15678,1473.24,18.42,80,838,10.48,Retail
15680,3173.9,16.88,188,2122,11.29,Retail
15681,1563.54,44.67,35,576,16.46,Retail
15682,318.24,12.73,25,222,8.88,Retail
15683,330.79,20.67,16,201,12.56,Retail
15684,173.95,15.81,11,77,7.0,Retail
15685,55.98,3.29,17,36,2.12,Retail
15686,90.0,90.0,1,72,72.0,Wholesale
15688,190.57,7.06,27,95,3.52,Retail
15689,266.93,17.8,15,123,8.2,Retail
15691,434.5,36.21,12,140,11.67,Retail
15693,37.5,37.5,1,30,30.0,Retail
15694,4331.41,56.25,77,981,12.74,Retail
15695,721.06,19.49,37,272,7.35,Retail
15696,1170.11,22.08,53,371,7.0,Retail
15697,246.75,17.62,14,127,9.07,Retail
15698,46.2,23.1,2,60,30.0,Retail
15702,140.39,4.68,30,103,3.43,Retail
15704,1441.04,16.56,87,681,7.83,Retail
15708,969.19,9.6,101,369,3.65,Retail
15709,194.6,9.27,21,48,2.29,Retail
15710,898.87,8.17,110,641,5.83,Retail
15711,420.25,16.81,25,199,7.96,Retail
15712,2400.05,21.24,113,791,7.0,Retail
15713,654.09,15.57,42,360,8.57,Retail
15714,453.93,32.42,14,175,12.5,Retail
15715,658.02,17.32,38,246,6.47,Retail
15716,1913.55,9.29,206,1070,5.19,Retail
15717,456.7,26.86,17,154,9.06,Retail
15718,293.79,16.32,18,95,5.28,Retail
15719,5165.9,6.16,839,2638,3.14,Retail
15720,140.49,5.62,25,46,1.84,Retail
15722,3022.79,27.23,111,1256,11.32,Retail
15723,740.0,8.71,85,354,4.16,Retail
15724,92.6,15.43,6,44,7.33,Retail
15726,321.91,14.0,23,123,5.35,Retail
15727,4212.65,10.97,384,2845,7.41,Retail
15728,544.6,45.38,12,132,11.0,Retail
15729,107.55,17.92,6,19,3.17,Retail
15730,605.7,14.77,41,372,9.07,Retail
15731,125.3,15.66,8,122,15.25,Retail
15732,1387.95,15.42,90,1146,12.73,Retail
15734,923.85,54.34,17,170,10.0,Retail
15735,327.68,17.25,19,206,10.84,Retail
15736,1767.12,17.67,100,1208,12.08,Retail
15738,8560.55,26.5,323,6303,19.51,Retail
15741,208.62,17.39,12,70,5.83,Retail
15742,156.87,3.83,41,51,1.24,Retail
15747,1553.17,12.33,126,878,6.97,Retail
15748,465.45,29.09,16,211,13.19,Retail
15750,4330.46,12.16,356,2806,7.88,Retail
15751,1380.44,10.62,130,443,3.41,Retail
15752,1557.96,7.99,195,985,5.05,Retail
15754,2579.04,25.04,103,1563,15.17,Retail
15755,3628.87,15.78,230,2607,11.33,Retail
15757,2225.94,15.04,148,1266,8.55,Retail
15759,577.89,57.79,10,463,46.3,Retail
15760,13916.34,6958.17,2,2,1.0,Wholesale
15761,143.05,28.61,5,31,6.2,Retail
15764,1223.11,17.73,69,895,12.97,Retail
15765,370.63,14.83,25,335,13.4,Retail
15766,516.0,34.4,15,164,10.93,Retail
15768,14687.06,12.44,1181,3971,3.36,Retail
15769,32451.6,345.23,94,19432,206.72,Wholesale
15770,321.45,17.86,18,67,3.72,Retail
15771,1006.54,35.95,28,512,18.29,Retail
15772,280.88,17.56,16,110,6.88,Retail
15773,138.84,3.75,37,99,2.68,Retail
15774,1017.54,11.97,85,378,4.45,Retail
15775,45.6,22.8,2,192,96.0,Wholesale
15777,715.5,39.75,18,221,12.28,Retail
15778,307.95,18.11,17,101,5.94,Retail
15779,124.08,15.51,8,20,2.5,Retail
15782,1399.36,77.74,18,980,54.44,Wholesale
15784,848.33,19.73,43,381,8.86,Retail
15785,3640.96,25.64,142,2867,20.19,Retail
15786,3582.62,18.0,199,2617,13.15,Retail
15788,221.83,15.84,14,115,8.21,Retail
15789,1610.71,14.25,113,2061,18.24,Retail
15791,1995.65,21.69,92,1239,13.47,Retail
15792,933.84,16.38,57,606,10.63,Retail
15793,1433.96,79.66,18,1132,62.89,Wholesale
15794,777.0,51.8,15,288,19.2,Retail
15795,1369.86,15.39,89,830,9.33,Retail
15796,2463.02,15.3,161,873,5.42,Retail
15797,613.68,153.42,4,408,102.0,Wholesale
15798,1535.37,18.5,83,915,11.02,Retail
15799,537.2,9.59,56,386,6.89,Retail
15800,530.18,4.61,115,243,2.11,Retail
15803,1513.84,35.21,43,740,17.21,Retail
15805,4660.75,20.26,230,2838,12.34,Retail
15807,913.62,22.84,40,1102,27.55,Retail
15808,14482.03,22.91,632,5775,9.14,Retail
15809,758.67,32.99,23,399,17.35,Retail
15810,1607.06,20.87,77,792,10.29,Retail
15811,1557.38,9.98,156,805,5.16,Retail
15812,3400.33,40.48,84,2528,30.1,Retail
15814,689.11,26.5,26,457,17.58,Retail
15816,144.15,13.1,11,54,4.91,Retail
15817,2766.4,18.2,152,1596,10.5,Retail
15818,340.5,30.95,11,284,25.82,Retail
15819,2029.34,14.81,137,1571,11.47,Retail
15822,954.59,29.83,32,575,17.97,Retail
15823,3882.17,25.05,155,1774,11.45,Retail
15824,890.94,34.27,26,478,18.38,Retail
15826,943.97,18.51,51,861,16.88,Retail
15827,1957.98,16.88,116,942,8.12,Retail
15828,1108.82,14.98,74,367,4.96,Retail
15833,80.4,16.08,5,24,4.8,Retail
15834,1539.24,14.66,105,854,8.13,Retail
15837,385.03,13.75,28,216,7.71,Retail
15838,40519.92,964.76,42,46296,1102.29,Wholesale
15841,1518.35,33.74,45,1449,32.2,Retail
15842,548.8,21.95,25,296,11.84,Retail
15845,714.51,19.85,36,202,5.61,Retail
15846,107.01,3.69,29,79,2.72,Retail
15847,433.3,16.67,26,194,7.46,Retail
15848,137.99,4.06,34,45,1.32,Retail
15850,771.87,3.54,218,1036,4.75,Retail
15851,109.73,13.72,8,67,8.38,Retail
15852,96.55,8.78,11,12,1.09,Retail
15854,2609.16,22.11,118,765,6.48,Retail
15855,340.48,22.7,15,242,16.13,Retail
15856,17703.63,35.13,504,9359,18.57,Retail
15857,273.48,27.35,10,276,27.6,Retail
15858,2508.77,8.62,291,1751,6.02,Retail
15859,438.46,19.93,22,174,7.91,Retail
15860,1498.8,6.84,219,894,4.08,Retail
15861,1222.28,4.93,248,1309,5.28,Retail
15862,2033.64,4.9,415,1059,2.55,Retail
15863,286.26,4.85,59,143,2.42,Retail
15864,244.44,81.48,3,294,98.0,Wholesale
15865,1346.29,15.65,86,773,8.99,Retail
15867,5224.81,8.87,589,3061,5.2,Retail
15868,94.53,23.63,4,57,14.25,Retail
15869,171.47,9.02,19,98,5.16,Retail
15870,506.02,7.33,69,171,2.48,Retail
15871,33.1,6.62,5,5,1.0,Retail
15872,413.0,5.16,80,280,3.5,Retail
15873,313.92,52.32,6,1152,192.0,Wholesale
15874,6878.88,30.99,222,2568,11.57,Retail
15875,108.52,4.72,23,74,3.22,Retail
15876,1449.14,131.74,11,886,80.55,Wholesale
15878,330.77,6.49,51,243,4.76,Retail
15879,1137.8,6.36,179,639,3.57,Retail
15880,329.03,3.43,96,202,2.1,Retail
15882,979.62,18.84,52,538,10.35,Retail
15884,244.6,17.47,14,152,10.86,Retail
15885,1572.47,16.21,97,511,5.27,Retail
15886,871.78,17.44,50,520,10.4,Retail
15887,1027.15,27.76,37,605,16.35,Retail
15888,260.85,9.66,27,63,2.33,Retail
15889,1279.6,4.65,275,735,2.67,Retail
15890,535.65,53.56,10,119,11.9,Retail
15892,128.2,3.37,38,46,1.21,Retail
15893,305.28,305.28,1,288,288.0,Wholesale
15894,151.44,4.45,34,111,3.26,Retail
15898,4129.26,6.92,597,1820,3.05,Retail
15899,56.25,14.06,4,39,9.75,Retail
15900,549.29,6.95,79,440,5.57,Retail
15901,335.99,6.34,53,316,5.96,Retail
15902,145.01,8.06,18,124,6.89,Retail
15903,3813.08,90.79,42,1516,36.1,Retail
15905,114.69,5.21,22,82,3.73,Retail
15906,962.5,18.87,51,205,4.02,Retail
15908,758.62,18.97,40,173,4.32,Retail
15910,1432.29,4.05,354,1145,3.23,Retail
15911,1700.24,6.59,258,810,3.14,Retail
15912,810.08,10.66,76,574,7.55,Retail
15913,6.3,6.3,1,3,3.0,Retail
15914,205.99,15.85,13,149,11.46,Retail
15915,364.45,3.23,113,414,3.66,Retail
15916,1874.83,11.16,168,931,5.54,Retail
15917,407.07,3.13,130,206,1.58,Retail
15918,248.65,11.84,21,87,4.14,Retail
15919,214.08,5.49,39,175,4.49,Retail
15920,401.64,8.55,47,139,2.96,Retail
15921,452.23,8.22,55,173,3.15,Retail
15922,369.5,33.59,11,138,12.55,Retail
15923,127.08,6.05,21,122,5.81,Retail
15924,102.82,6.85,15,103,6.87,Retail
15926,134.44,19.21,7,155,22.14,Retail
15927,106.54,7.1,15,66,4.4,Retail
15928,293.53,26.68,11,164,14.91,Retail
15929,594.0,594.0,1,120,120.0,Wholesale
15931,239.9,17.14,14,118,8.43,Retail
15934,2190.66,75.54,29,2166,74.69,Wholesale
15936,282.79,14.88,19,211,11.11,Retail
15938,330.23,15.73,21,209,9.95,Retail
15939,2945.38,34.65,85,1532,18.02,Retail
15941,405.0,67.5,6,60,10.0,Retail
15943,271.29,22.61,12,183,15.25,Retail
15944,1839.14,57.47,32,809,25.28,Retail
15945,646.27,23.08,28,345,12.32,Retail
15946,2304.18,88.62,26,1614,62.08,Wholesale
15948,553.85,15.82,35,285,8.14,Retail
15950,5376.2,18.16,296,2635,8.9,Retail
15951,304.95,16.94,18,107,5.94,Retail
15953,1990.8,23.42,85,950,11.18,Retail
15954,190.75,9.54,20,119,5.95,Retail
15955,4242.1,23.7,179,2078,11.61,Retail
15956,617.6,34.31,18,278,15.44,Retail
15957,492.36,4.73,104,242,2.33,Retail
15958,357.77,6.17,58,121,2.09,Retail
15959,542.89,7.65,71,269,3.79,Retail
15960,410.95,15.81,26,258,9.92,Retail
15961,451.29,10.74,42,154,3.67,Retail
15962,289.48,5.26,55,228,4.15,Retail
15964,269.21,13.46,20,93,4.65,Retail
15965,2119.26,8.94,237,953,4.02,Retail
15966,426.53,15.8,27,275,10.19,Retail
15967,2568.32,6.42,400,978,2.44,Retail
15968,404.55,5.06,80,247,3.09,Retail
15969,460.95,30.73,15,99,6.6,Retail
15970,703.22,54.09,13,382,29.38,Retail
15971,1702.98,243.28,7,534,76.29,Wholesale
15972,1769.33,12.73,139,468,3.37,Retail
15973,680.62,61.87,11,195,17.73,Retail
15976,1266.77,4.49,282,778,2.76,Retail
15978,2180.64,27.26,80,1556,19.45,Retail
15979,329.22,14.96,22,450,20.45,Retail
15980,4144.82,57.57,72,3262,45.31,Retail
15981,5954.29,31.17,191,2961,15.5,Retail
15982,324.51,7.21,45,131,2.91,Retail
15983,2458.9,12.23,201,1540,7.66,Retail
15984,5735.09,12.83,447,3971,8.88,Retail
15985,1572.86,23.48,67,1664,24.84,Retail
15986,186.3,16.94,11,100,9.09,Retail
15987,216.7,4.33,50,152,3.04,Retail
15988,582.11,6.19,94,296,3.15,Retail
15989,368.31,4.28,86,169,1.97,Retail
15990,1205.64,9.65,125,643,5.14,Retail
15991,150.55,25.09,6,41,6.83,Retail
15992,854.61,16.76,51,497,9.75,Retail
15994,761.41,10.02,76,289,3.8,Retail
15995,694.54,6.31,110,352,3.2,Retail
15996,617.07,7.91,78,358,4.59,Retail
15998,5193.92,5.64,921,3318,3.6,Retail
15999,20.4,20.4,1,24,24.0,Retail
16001,583.39,20.12,29,337,11.62,Retail
16002,169.21,4.03,42,70,1.67,Retail
16003,2878.46,28.78,100,1025,10.25,Retail
16004,2146.39,23.85,90,1076,11.96,Retail
16005,1786.78,6.31,283,989,3.49,Retail
16006,231.42,3.31,70,121,1.73,Retail
16007,1359.25,4.92,276,1243,4.5,Retail
16008,4860.35,22.09,220,2914,13.25,Retail
16010,1302.46,6.2,210,717,3.41,Retail
16011,2486.0,10.49,237,1413,5.96,Retail
16012,1563.3,10.78,145,961,6.63,Retail
16013,20009.84,250.12,80,10344,129.3,Wholesale
16014,453.45,3.31,137,204,1.49,Retail
16016,980.91,7.06,139,417,3.0,Retail
16017,1333.7,13.61,98,533,5.44,Retail
16018,289.23,10.33,28,313,11.18,Retail
16019,13542.92,55.73,243,5226,21.51,Retail
16021,487.03,3.87,126,276,2.19,Retail
16024,232.96,10.59,22,107,4.86,Retail
16027,1113.74,58.62,19,952,50.11,Wholesale
16028,82.2,16.44,5,18,3.6,Retail
16029,41184.3,292.09,141,16278,115.45,Wholesale
16032,1965.72,9.36,210,1467,6.99,Retail
16033,1985.63,7.73,257,723,2.81,Retail
16034,473.62,13.93,34,343,10.09,Retail
16035,217.73,10.37,21,33,1.57,Retail
16036,1797.92,21.15,85,653,7.68,Retail
16037,654.32,20.45,32,338,10.56,Retail
16039,456.4,14.26,32,409,12.78,Retail
16040,1103.35,18.39,60,501,8.35,Retail
16042,1067.85,18.1,59,687,11.64,Retail
16043,1082.6,31.84,34,508,14.94,Retail
16044,340.84,17.94,19,170,8.95,Retail
16045,2094.23,32.22,65,1211,18.63,Retail
16046,235.78,10.72,22,248,11.27,Retail
16047,107.14,107.14,1,1,1.0,Retail
16048,818.79,22.74,36,425,11.81,Retail
16049,777.34,4.18,186,369,1.98,Retail
16050,162.8,14.8,11,110,10.0,Retail
16051,188.44,15.7,12,80,6.67,Retail
16053,2122.89,19.3,110,1274,11.58,Retail
16054,1327.98,25.54,52,411,7.9,Retail
16057,1591.73,16.41,97,828,8.54,Retail
16058,62.7,31.35,2,18,9.0,Retail
16059,1718.66,7.44,231,841,3.64,Retail
16060,541.95,22.58,24,243,10.12,Retail
16061,89.65,29.88,3,19,6.33,Retail
16062,1709.83,14.13,121,1235,10.21,Retail
16064,109.31,6.43,17,55,3.24,Retail
16065,1992.13,5.64,353,1207,3.42,Retail
16067,3269.11,48.08,68,1236,18.18,Retail
16068,115.73,3.31,35,48,1.37,Retail
16069,457.7,18.31,25,138,5.52,Retail
16071,750.56,14.43,52,517,9.94,Retail
16072,3595.77,7.08,508,1440,2.83,Retail
16074,252.5,10.1,25,38,1.52,Retail
16075,736.93,17.97,41,271,6.61,Retail
16077,2300.4,287.55,8,840,105.0,Wholesale
16078,283.79,7.47,38,184,4.84,Retail
16080,385.4,19.27,20,170,8.5,Retail
16081,1637.14,9.8,167,757,4.53,Retail
16082,106.75,6.67,16,39,2.44,Retail
16083,1033.8,25.84,40,606,15.15,Retail
16085,1359.52,6.54,208,746,3.59,Retail
16086,1743.6,17.79,98,1015,10.36,Retail
16087,1739.92,173.99,10,664,66.4,Wholesale
16088,1437.43,239.57,6,373,62.17,Wholesale
16089,263.49,5.61,47,119,2.53,Retail
16090,180.56,10.03,18,58,3.22,Retail
16092,770.08,19.75,39,560,14.36,Retail
16094,2617.33,19.68,133,1373,10.32,Retail
16095,447.05,14.9,30,265,8.83,Retail
16096,1264.35,23.41,54,545,10.09,Retail
16098,2435.67,25.64,95,1529,16.09,Retail
16099,841.3,28.04,30,526,17.53,Retail
16100,582.64,15.75,37,438,11.84,Retail
16101,1938.46,16.71,116,1087,9.37,Retail
16103,4762.07,31.33,152,2081,13.69,Retail
16104,2476.25,12.14,204,925,4.53,Retail
16105,2049.23,21.13,97,1795,18.51,Retail
16108,1393.42,16.02,87,858,9.86,Retail
16109,327.6,25.2,13,480,36.92,Retail
16110,460.64,5.23,88,160,1.82,Retail
16111,549.33,7.53,73,233,3.19,Retail
16115,892.92,6.38,140,595,4.25,Retail
16117,422.19,7.16,59,191,3.24,Retail
16118,4376.25,106.74,41,2851,69.54,Wholesale
16119,1297.45,34.14,38,571,15.03,Retail
16120,1658.37,26.75,62,1283,20.69,Retail
16121,595.38,4.25,140,303,2.16,Retail
16122,316.92,12.19,26,270,10.38,Retail
16124,1523.49,21.46,71,749,10.55,Retail
16125,4292.35,14.96,287,1819,6.34,Retail
16126,8356.83,31.65,264,4015,15.21,Retail
16127,145.06,4.14,35,68,1.94,Retail
16128,1920.83,20.65,93,1457,15.67,Retail
16129,1396.05,14.54,96,1261,13.14,Retail
16130,987.48,17.95,55,296,5.38,Retail
16131,6450.88,45.75,141,2966,21.04,Retail
16132,664.2,39.07,17,280,16.47,Retail
16133,8403.22,40.79,206,4766,23.14,Retail
16134,1527.25,18.85,81,1266,15.63,Retail
16135,301.9,16.77,18,186,10.33,Retail
16136,237.42,26.38,9,234,26.0,Retail
16137,422.7,15.1,28,210,7.5,Retail
16138,910.35,24.6,37,774,20.92,Retail
16139,475.74,18.3,26,272,10.46,Retail
16140,832.42,23.12,36,646,17.94,Retail
16141,335.54,16.78,20,172,8.6,Retail
16143,2485.89,20.38,122,1092,8.95,Retail
16145,3005.95,17.48,172,2147,12.48,Retail
16146,212.25,17.69,12,117,9.75,Retail
16147,2023.91,17.75,114,1149,10.08,Retail
16148,310.3,38.79,8,178,22.25,Retail
16149,141.7,11.81,12,290,24.17,Retail
16150,2342.57,19.36,121,1117,9.23,Retail
16153,3309.26,24.16,137,2620,19.12,Retail
16155,796.9,16.6,48,495,10.31,Retail
16156,3096.14,23.28,133,1932,14.53,Retail
16158,628.32,17.95,35,182,5.2,Retail
16159,884.59,23.28,38,399,10.5,Retail
16161,7210.59,10.64,678,3760,5.55,Retail
16163,1992.98,29.75,67,576,8.6,Retail
16165,79.9,79.9,1,2,2.0,Retail
16166,435.83,19.81,22,173,7.86,Retail
16167,1386.12,22.0,63,1494,23.71,Retail
16168,6848.87,32.46,211,3207,15.2,Retail
16170,4983.95,15.82,315,4286,13.61,Retail
16172,744.34,16.92,44,632,14.36,Retail
16174,1237.2,29.46,42,780,18.57,Retail
16175,798.85,19.97,40,399,9.98,Retail
16176,2052.69,28.51,72,952,13.22,Retail
16177,1915.36,18.6,103,926,8.99,Retail
16178,414.7,24.39,17,210,12.35,Retail
16180,5995.69,36.34,165,3946,23.92,Retail
16182,3354.0,145.83,23,2096,91.13,Wholesale
16183,739.1,28.43,26,238,9.15,Retail
16185,115.31,12.81,9,61,6.78,Retail
16186,5019.17,16.35,307,3805,12.39,Retail
16188,105.8,15.11,7,56,8.0,Retail
16190,2508.47,22.2,113,1143,10.12,Retail
16191,10497.3,107.12,98,5997,61.19,Wholesale
16192,351.3,31.94,11,208,18.91,Retail
16193,315.98,16.63,19,160,8.42,Retail
16194,308.6,38.57,8,140,17.5,Retail
16195,323.25,20.2,16,123,7.69,Retail
16196,93.3,23.32,4,26,6.5,Retail
16197,2016.71,21.69,93,1420,15.27,Retail
16198,629.36,34.96,18,255,14.17,Retail
16199,942.75,94.28,10,321,32.1,Retail
16200,4539.23,10.29,441,2552,5.79,Retail
16201,248.65,19.13,13,135,10.38,Retail
16202,2136.72,20.16,106,1116,10.53,Retail
16203,521.64,12.42,42,345,8.21,Retail
16204,534.53,10.48,51,453,8.88,Retail
16205,1062.48,10.62,100,936,9.36,Retail
16206,2052.81,11.6,177,1107,6.25,Retail
16208,2776.19,14.85,187,1208,6.46,Retail
16209,1884.16,89.72,21,716,34.1,Retail
16210,17403.21,110.15,158,6704,42.43,Retail
16211,543.57,41.81,13,365,28.08,Retail
16212,603.37,16.31,37,327,8.84,Retail
16214,975.5,18.06,54,888,16.44,Retail
16218,1355.29,16.94,80,1149,14.36,Retail
16219,40.8,40.8,1,48,48.0,Retail
16221,1325.8,8.5,156,787,5.04,Retail
16222,498.5,21.67,23,138,6.0,Retail
16223,1087.05,8.84,123,643,5.23,Retail
16224,321.24,16.06,20,439,21.95,Retail
16225,1762.99,10.62,166,788,4.75,Retail
16226,417.05,18.13,23,329,14.3,Retail
16227,713.0,25.46,28,346,12.36,Retail
16228,885.71,16.4,54,555,10.28,Retail
16229,1857.26,14.4,129,974,7.55,Retail
16231,1074.47,10.74,100,563,5.63,Retail
16232,1722.09,25.32,68,1299,19.1,Retail
16233,1429.03,26.96,53,515,9.72,Retail
16234,333.18,22.21,15,170,11.33,Retail
16235,1186.4,17.19,69,458,6.64,Retail
16237,136.65,19.52,7,57,8.14,Retail
16238,63.66,10.61,6,85,14.17,Retail
16239,1078.0,67.38,16,464,29.0,Retail
16241,1680.2,5.23,321,912,2.84,Retail
16242,3824.79,10.07,380,1952,5.14,Retail
16244,1056.63,16.77,63,619,9.83,Retail
16246,821.35,9.33,88,336,3.82,Retail
16250,401.94,16.08,25,168,6.72,Retail
16251,128.31,6.42,20,44,2.2,Retail
16252,295.09,14.05,21,158,7.52,Retail
16253,3588.34,20.62,174,2797,16.07,Retail
16254,967.44,13.07,74,543,7.34,Retail
16255,2284.34,8.65,264,1282,4.86,Retail
16256,876.94,54.81,16,1009,63.06,Wholesale
16258,6739.01,32.24,209,4206,20.12,Retail
16259,340.94,4.01,85,143,1.68,Retail
16261,312.62,7.1,44,153,3.48,Retail
16262,755.15,16.42,46,446,9.7,Retail
16263,348.16,16.58,21,197,9.38,Retail
16264,823.53,13.07,63,616,9.78,Retail
16265,1488.17,18.84,79,568,7.19,Retail
16266,896.06,18.67,48,393,8.19,Retail
16267,186.66,26.67,7,198,28.29,Retail
16269,717.57,13.54,53,579,10.92,Retail
16271,1993.18,11.79,169,1335,7.9,Retail
16273,318.34,21.22,15,40,2.67,Retail
16274,351.75,5.41,65,153,2.35,Retail
16275,1591.24,20.4,78,932,11.95,Retail
16276,1818.79,90.94,20,1047,52.35,Wholesale
16277,188.69,8.2,23,33,1.43,Retail
16278,551.46,17.23,32,228,7.12,Retail
16279,4195.5,17.34,242,2637,10.9,Retail
16280,238.05,14.88,16,101,6.31,Retail
16281,1361.96,61.91,22,636,28.91,Retail
16282,1139.28,51.79,22,676,30.73,Retail
16283,2779.51,6.68,416,1631,3.92,Retail
16284,205.8,6.86,30,139,4.63,Retail
16285,176.9,5.71,31,60,1.94,Retail
16286,328.95,19.35,17,101,5.94,Retail
16287,864.48,25.43,34,1128,33.18,Retail
16288,129.85,18.55,7,19,2.71,Retail
16289,136.31,6.49,21,97,4.62,Retail
16290,1957.7,15.79,124,957,7.72,Retail
16291,117.72,117.72,1,1,1.0,Retail
16292,951.51,21.14,45,497,11.04,Retail
16293,2408.96,19.59,123,1040,8.46,Retail
16294,126.05,15.76,8,54,6.75,Retail
16296,1313.67,17.75,74,645,8.72,Retail
16298,487.5,24.38,20,110,5.5,Retail
16299,193.65,16.14,12,107,8.92,Retail
16300,1367.32,5.75,238,643,2.7,Retail
16301,107.33,17.89,6,41,6.83,Retail
16303,2567.64,20.71,124,1200,9.68,Retail
16304,381.66,15.27,25,228,9.12,Retail
16306,560.55,20.02,28,255,9.11,Retail
16307,1194.92,15.93,75,1123,14.97,Retail
16308,2560.0,853.33,3,8000,2666.67,Wholesale
16310,460.08,16.43,28,270,9.64,Retail
16312,171.15,17.12,10,53,5.3,Retail
16314,1491.4,24.05,62,636,10.26,Retail
16315,176.34,19.59,9,68,7.56,Retail
16316,2806.0,19.22,146,1573,10.77,Retail
16317,850.86,17.73,48,346,7.21,Retail
16320,4590.53,24.81,185,2587,13.98,Retail
16321,230.9,20.99,11,124,11.27,Retail
16323,146.16,48.72,3,96,32.0,Retail
16325,3003.26,25.03,120,2270,18.92,Retail
16326,1682.03,10.07,167,401,2.4,Retail
16327,6874.97,10.98,626,5956,9.51,Retail
16328,310.83,19.43,16,141,8.81,Retail
16329,1664.92,16.01,104,797,7.66,Retail
16330,373.47,4.79,78,179,2.29,Retail
16331,2037.7,59.93,34,756,22.24,Retail
16332,417.21,9.07,46,331,7.2,Retail
16334,263.73,4.88,54,206,3.81,Retail
16335,2753.52,7.63,361,1004,2.78,Retail
16336,3517.69,51.73,68,1473,21.66,Retail
16340,961.93,4.45,216,833,3.86,Retail
16341,1878.92,23.2,81,1624,20.05,Retail
16343,285.54,8.16,35,170,4.86,Retail
16344,741.32,16.85,44,688,15.64,Retail
16345,613.33,8.64,71,323,4.55,Retail
16346,224.51,14.97,15,289,19.27,Retail
16347,2595.51,10.1,257,1374,5.35,Retail
16348,328.77,10.61,31,359,11.58,Retail
16350,1137.42,17.5,65,532,8.18,Retail
16351,3176.13,17.74,179,2075,11.59,Retail
16353,3323.75,41.55,80,1525,19.06,Retail
16354,723.66,7.16,101,442,4.38,Retail
16355,416.35,8.67,48,179,3.73,Retail
16356,204.1,7.29,28,97,3.46,Retail
16357,209.49,16.11,13,143,11.0,Retail
16358,892.15,19.83,45,763,16.96,Retail
16359,946.83,16.05,59,581,9.85,Retail
16362,212.17,16.32,13,127,9.77,Retail
16365,1766.78,22.36,79,631,7.99,Retail
16366,1220.83,20.35,60,626,10.43,Retail
16367,549.81,5.73,96,460,4.79,Retail
16368,141.53,6.74,21,56,2.67,Retail
16369,1111.15,21.37,52,559,10.75,Retail
16371,157.2,14.29,11,108,9.82,Retail
16372,934.58,4.19,223,564,2.53,Retail
16373,309.49,10.67,29,119,4.1,Retail
16374,1256.67,5.3,237,534,2.25,Retail
16375,104.0,8.0,13,74,5.69,Retail
16377,632.28,126.46,5,1428,285.6,Wholesale
16381,247.85,4.06,61,108,1.77,Retail
16382,353.1,8.02,44,167,3.8,Retail
16383,2252.93,7.46,302,1129,3.74,Retail
16384,774.45,16.13,48,601,12.52,Retail
16385,473.69,6.23,76,285,3.75,Retail
16386,765.59,13.2,58,495,8.53,Retail
16387,788.1,9.5,83,404,4.87,Retail
16388,186.05,14.31,13,83,6.38,Retail
16390,467.5,22.26,21,122,5.81,Retail
16391,1052.26,3.46,304,715,2.35,Retail
16392,538.81,5.33,101,403,3.99,Retail
16393,2441.61,5.68,430,1514,3.52,Retail
16395,2036.35,4.76,428,1429,3.34,Retail
16396,137.8,17.23,8,80,10.0,Retail
16397,123.13,13.68,9,43,4.78,Retail
